application_id,county,program,application_date,age,application_stage,status,completion_status,reason_not_enrolled,cohort_year,Applied,Screened,Interviewed,Enrolled,Drop-off Stage
PTG-110150,Mombasa,Mombasa Girls in STEM,2023-06-08,27,Enrolled,Enrolled,Completed,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-111950,Mombasa,Africa Code Week,2021-06-10,23,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Session full / capacity reached,2021,Yes,No,No,No,Application Drop-off
PTG-108185,Nakuru,Mombasa Girls in STEM,2025-05-19,19,Applied Only - No Further Progress,Rejected,Not Enrolled,Applicant withdrew,2025,Yes,No,No,No,Application Drop-off
PTG-108077,Mombasa,STEM Cafe Kenya,2026-02-02,18,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Device unavailable,2026,Yes,No,No,No,Application Drop-off
PTG-112425,Mombasa,STEM Cafe Kenya,2021-04-09,22,Applied Only - No Further Progress,Rejected,Not Enrolled,Device unavailable,2021,Yes,No,No,No,Application Drop-off
PTG-105774,Nakuru,Africa Code Week,2021-01-04,25,Screened - Not Interviewed,Rejected,Not Enrolled,No trainer capacity,2021,Yes,Yes,No,No,Screening Drop-off
PTG-117650,Kisumu,STEM Cafe Kenya,2020-10-04,19,Screened - Not Interviewed,Rejected,Not Enrolled,Session full / capacity reached,2020,Yes,Yes,No,No,Screening Drop-off
PTG-110529,Nairobi,Codehack,2023-05-07,22,Interviewed - Not Enrolled,Withdrawn,Not Enrolled,Applicant withdrew,2023,Yes,Yes,Yes,No,Interview Drop-off
PTG-111763,Mombasa,STEM Cafe Kenya,2022-07-18,17,Applied Only - No Further Progress,Rejected,Not Enrolled,Session full / capacity reached,2022,Yes,No,No,No,Application Drop-off
PTG-105420,Mombasa,Africa Code Week,2021-07-20,21,Interviewed - Not Enrolled,Withdrawn,Not Enrolled,No trainer capacity,2021,Yes,Yes,Yes,No,Interview Drop-off
PTG-107739,Mombasa,Technovation,2024-11-22,26,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2024,Yes,Yes,No,No,Screening Drop-off
PTG-100485,Nakuru,Mombasa Girls in STEM,2025-04-09,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2025,Yes,Yes,Yes,Yes,Enrolled
PTG-107907,Nairobi,Technovation,2022-07-18,23,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Device unavailable,2022,Yes,No,No,No,Application Drop-off
PTG-105404,Mombasa,Codehack,2025-05-29,21,Applied Only - No Further Progress,Rejected,Not Enrolled,Ineligible (age/criteria),2025,Yes,No,No,No,Application Drop-off
PTG-106259,Nairobi,Technovation,2021-11-02,27,Applied Only - No Further Progress,Rejected,Not Enrolled,Applicant withdrew,2021,Yes,No,No,No,Application Drop-off
PTG-103661,Kisumu,STEM Cafe Kenya,2019-05-21,20,Enrolled,Enrolled,Completed,N/A - Enrolled,2019,Yes,Yes,Yes,Yes,Enrolled
PTG-108195,Nairobi,STEM Cafe Kenya,2017-02-26,25,Screened - Not Interviewed,Rejected,Not Enrolled,Applicant withdrew,2017,Yes,Yes,No,No,Screening Drop-off
PTG-118482,Mombasa,Technovation,2019-09-26,17,Applied Only - No Further Progress,Rejected,Not Enrolled,No trainer capacity,2019,Yes,No,No,No,Application Drop-off
PTG-109260,Mombasa,Technovation,2023-08-13,22,Enrolled,Enrolled,Completed,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-116565,Nairobi,Technovation,2015-08-14,24,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Device unavailable,2015,Yes,No,No,No,Application Drop-off
PTG-112435,Kisumu,Mombasa Girls in STEM,2023-03-02,19,Enrolled,Enrolled,Completed,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-112918,Mombasa,Africa Code Week,2022-12-12,22,Applied Only - No Further Progress,Rejected,Not Enrolled,Device unavailable,2022,Yes,No,No,No,Application Drop-off
PTG-115097,Nakuru,Technovation,2023-02-16,22,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2023,Yes,Yes,No,No,Screening Drop-off
PTG-100402,Nakuru,Mombasa Girls in STEM,2024-05-19,17,Screened - Not Interviewed,Rejected,Not Enrolled,No trainer capacity,2024,Yes,Yes,No,No,Screening Drop-off
PTG-109642,Lamu,STEM Cafe Kenya,2023-01-25,22,Applied Only - No Further Progress,Rejected,Not Enrolled,Ineligible (age/criteria),2023,Yes,No,No,No,Application Drop-off
PTG-113798,Nairobi,Codehack,2016-11-14,20,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Session full / capacity reached,2016,Yes,No,No,No,Application Drop-off
PTG-108365,Mombasa,Django Girls,2023-04-02,21,Screened - Not Interviewed,Rejected,Not Enrolled,Session full / capacity reached,2023,Yes,Yes,No,No,Screening Drop-off
PTG-113862,Mombasa,Codehack,2022-09-23,19,Enrolled,Enrolled,Completed,N/A - Enrolled,2022,Yes,Yes,Yes,Yes,Enrolled
PTG-106372,Nairobi,Africa Code Week,2025-06-02,19,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2025,Yes,Yes,No,No,Screening Drop-off
PTG-100337,Nairobi,STEM Cafe Kenya,2022-07-26,27,Interviewed - Not Enrolled,Withdrawn,Not Enrolled,Applicant withdrew,2022,Yes,Yes,Yes,No,Interview Drop-off
PTG-118908,Mombasa,Technovation,2021-06-29,19,Interviewed - Not Enrolled,Rejected,Not Enrolled,Session full / capacity reached,2021,Yes,Yes,Yes,No,Interview Drop-off
PTG-105010,Mombasa,Mombasa Girls in STEM,2022-06-14,19,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Device unavailable,2022,Yes,No,No,No,Application Drop-off
PTG-110883,Mombasa,Codehack,2019-05-25,19,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Device unavailable,2019,Yes,No,No,No,Application Drop-off
PTG-103300,Nakuru,STEM Cafe Kenya,2025-05-10,18,Enrolled,Enrolled,Completed,N/A - Enrolled,2025,Yes,Yes,Yes,Yes,Enrolled
PTG-114912,Kisumu,Africa Code Week,2020-04-09,17,Screened - Not Interviewed,Rejected,Not Enrolled,Ineligible (age/criteria),2020,Yes,Yes,No,No,Screening Drop-off
PTG-103215,Mombasa,Django Girls,2016-12-16,19,Enrolled,Enrolled,Completed,N/A - Enrolled,2016,Yes,Yes,Yes,Yes,Enrolled
PTG-101005,Nairobi,Mombasa Girls in STEM,2022-05-17,25,Applied Only - No Further Progress,Rejected,Not Enrolled,Session full / capacity reached,2022,Yes,No,No,No,Application Drop-off
PTG-116796,Mombasa,Africa Code Week,2019-08-22,21,Applied Only - No Further Progress,Withdrawn,Not Enrolled,No trainer capacity,2019,Yes,No,No,No,Application Drop-off
PTG-100901,Mombasa,Mombasa Girls in STEM,2025-04-27,21,Enrolled,Enrolled,Completed,N/A - Enrolled,2025,Yes,Yes,Yes,Yes,Enrolled
PTG-106094,Mombasa,STEM Cafe Kenya,2018-03-25,21,Enrolled,Enrolled,Dropped Out,N/A - Enrolled,2018,Yes,Yes,Yes,Yes,Enrolled
PTG-112029,Mombasa,Africa Code Week,2024-07-04,20,Applied Only - No Further Progress,Rejected,Not Enrolled,No trainer capacity,2024,Yes,No,No,No,Application Drop-off
PTG-105703,Mombasa,Codehack,2023-06-25,23,Enrolled,Enrolled,Completed,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-113812,Mombasa,Mombasa Girls in STEM,2019-01-07,20,Applied Only - No Further Progress,Rejected,Not Enrolled,Failed screening,2019,Yes,No,No,No,Application Drop-off
PTG-100792,Kisumu,Django Girls,2019-09-17,19,Enrolled,Enrolled,Completed,N/A - Enrolled,2019,Yes,Yes,Yes,Yes,Enrolled
PTG-116915,Nairobi,Django Girls,2018-03-15,19,Interviewed - Not Enrolled,Rejected,Not Enrolled,Device unavailable,2018,Yes,Yes,Yes,No,Interview Drop-off
PTG-118739,Nairobi,Codehack,2023-04-08,22,Enrolled,Enrolled,Completed,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-116062,Nakuru,Mombasa Girls in STEM,2022-07-09,18,Enrolled,Enrolled,Completed,N/A - Enrolled,2022,Yes,Yes,Yes,Yes,Enrolled
PTG-119990,Kisumu,Codehack,2018-06-06,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2018,Yes,Yes,Yes,Yes,Enrolled
PTG-116692,Mombasa,Africa Code Week,2017-02-07,22,Enrolled,Enrolled,Completed,N/A - Enrolled,2017,Yes,Yes,Yes,Yes,Enrolled
PTG-118899,Mombasa,STEM Cafe Kenya,2016-06-15,20,Enrolled,Enrolled,Completed,N/A - Enrolled,2016,Yes,Yes,Yes,Yes,Enrolled
PTG-112672,Kisumu,Codehack,2023-01-23,21,Applied Only - No Further Progress,Rejected,Not Enrolled,Ineligible (age/criteria),2023,Yes,No,No,No,Application Drop-off
PTG-109626,Mombasa,STEM Cafe Kenya,2024-02-12,24,Interviewed - Not Enrolled,Rejected,Not Enrolled,Device unavailable,2024,Yes,Yes,Yes,No,Interview Drop-off
PTG-118983,Mombasa,Django Girls,2016-12-18,22,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2016,Yes,Yes,No,No,Screening Drop-off
PTG-112076,Lamu,STEM Cafe Kenya,2025-12-03,18,Screened - Not Interviewed,Rejected,Not Enrolled,No trainer capacity,2025,Yes,Yes,No,No,Screening Drop-off
PTG-119311,Nairobi,Mombasa Girls in STEM,2019-04-15,23,Enrolled,Enrolled,Completed,N/A - Enrolled,2019,Yes,Yes,Yes,Yes,Enrolled
PTG-109372,Lamu,Codehack,2022-08-09,17,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Session full / capacity reached,2022,Yes,No,No,No,Application Drop-off
PTG-101109,Kisumu,Codehack,2022-03-23,22,Applied Only - No Further Progress,Rejected,Not Enrolled,Session full / capacity reached,2022,Yes,No,No,No,Application Drop-off
PTG-114488,Nakuru,Technovation,2022-06-27,20,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Session full / capacity reached,2022,Yes,No,No,No,Application Drop-off
PTG-102852,Mombasa,Mombasa Girls in STEM,2023-03-13,25,Enrolled,Enrolled,Dropped Out,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-113433,Mombasa,Africa Code Week,2023-06-28,26,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2023,Yes,Yes,No,No,Screening Drop-off
PTG-108109,Mombasa,Codehack,2023-09-17,20,Applied Only - No Further Progress,Withdrawn,Not Enrolled,No trainer capacity,2023,Yes,No,No,No,Application Drop-off
PTG-106131,Mombasa,Django Girls,2022-07-15,22,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2022,Yes,Yes,No,No,Screening Drop-off
PTG-116517,Mombasa,STEM Cafe Kenya,2023-12-01,20,Screened - Not Interviewed,Rejected,Not Enrolled,Session full / capacity reached,2023,Yes,Yes,No,No,Screening Drop-off
PTG-110669,Lamu,Mombasa Girls in STEM,2022-06-18,20,Interviewed - Not Enrolled,Withdrawn,Not Enrolled,Session full / capacity reached,2022,Yes,Yes,Yes,No,Interview Drop-off
PTG-114724,Mombasa,Codehack,2023-10-03,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-114511,Nairobi,Africa Code Week,2023-02-28,22,Applied Only - No Further Progress,Rejected,Not Enrolled,Device unavailable,2023,Yes,No,No,No,Application Drop-off
PTG-106069,Mombasa,Technovation,2023-10-12,17,Applied Only - No Further Progress,Rejected,Not Enrolled,Applicant withdrew,2023,Yes,No,No,No,Application Drop-off
PTG-107942,Mombasa,Mombasa Girls in STEM,2019-04-14,22,Enrolled,Enrolled,In Progress,N/A - Enrolled,2019,Yes,Yes,Yes,Yes,Enrolled
PTG-102868,Mombasa,Technovation,2025-07-31,23,Applied Only - No Further Progress,Rejected,Not Enrolled,Device unavailable,2025,Yes,No,No,No,Application Drop-off
PTG-115783,Kisumu,STEM Cafe Kenya,2016-12-11,17,Screened - Not Interviewed,Rejected,Not Enrolled,Session full / capacity reached,2016,Yes,Yes,No,No,Screening Drop-off
PTG-113746,Nairobi,STEM Cafe Kenya,2024-04-06,22,Enrolled,Enrolled,Completed,N/A - Enrolled,2024,Yes,Yes,Yes,Yes,Enrolled
PTG-117004,Nakuru,STEM Cafe Kenya,2019-02-26,23,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Not Specified,2019,Yes,No,No,No,Application Drop-off
PTG-117400,Nairobi,Mombasa Girls in STEM,2023-10-22,25,Interviewed - Not Enrolled,Withdrawn,Not Enrolled,Device unavailable,2023,Yes,Yes,Yes,No,Interview Drop-off
PTG-112573,Lamu,STEM Cafe Kenya,2024-05-24,21,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2024,Yes,Yes,No,No,Screening Drop-off
PTG-101552,Lamu,STEM Cafe Kenya,2024-08-30,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2024,Yes,Yes,Yes,Yes,Enrolled
PTG-107571,Mombasa,STEM Cafe Kenya,2022-06-12,24,Enrolled,Enrolled,Completed,N/A - Enrolled,2022,Yes,Yes,Yes,Yes,Enrolled
PTG-107580,Nakuru,STEM Cafe Kenya,2021-03-30,21,Screened - Not Interviewed,Rejected,Not Enrolled,No trainer capacity,2021,Yes,Yes,No,No,Screening Drop-off
PTG-118337,Kisumu,Mombasa Girls in STEM,2026-01-05,19,Interviewed - Not Enrolled,Rejected,Not Enrolled,Ineligible (age/criteria),2026,Yes,Yes,Yes,No,Interview Drop-off
PTG-106820,Nairobi,Mombasa Girls in STEM,2021-06-11,17,Screened - Not Interviewed,Rejected,Not Enrolled,Applicant withdrew,2021,Yes,Yes,No,No,Screening Drop-off
PTG-114652,Mombasa,Django Girls,2020-01-09,18,Enrolled,Enrolled,In Progress,N/A - Enrolled,2020,Yes,Yes,Yes,Yes,Enrolled
PTG-118952,Mombasa,STEM Cafe Kenya,2020-01-06,18,Applied Only - No Further Progress,Rejected,Not Enrolled,Applicant withdrew,2020,Yes,No,No,No,Application Drop-off
PTG-111258,Nakuru,Technovation,2018-04-30,20,Screened - Not Interviewed,Rejected,Not Enrolled,Session full / capacity reached,2018,Yes,Yes,No,No,Screening Drop-off
PTG-116859,Mombasa,Mombasa Girls in STEM,2022-07-11,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2022,Yes,Yes,Yes,Yes,Enrolled
PTG-103050,Mombasa,STEM Cafe Kenya,2024-08-08,24,Screened - Not Interviewed,Rejected,Not Enrolled,Applicant withdrew,2024,Yes,Yes,No,No,Screening Drop-off
PTG-114212,Mombasa,STEM Cafe Kenya,2024-09-16,23,Enrolled,Enrolled,Completed,N/A - Enrolled,2024,Yes,Yes,Yes,Yes,Enrolled
PTG-119134,Mombasa,Codehack,2025-10-26,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2025,Yes,Yes,Yes,Yes,Enrolled
PTG-113868,Mombasa,Django Girls,2024-12-17,23,Applied Only - No Further Progress,Rejected,Not Enrolled,Applicant withdrew,2024,Yes,No,No,No,Application Drop-off
PTG-106289,Mombasa,Mombasa Girls in STEM,2025-07-31,18,Enrolled,Enrolled,Completed,N/A - Enrolled,2025,Yes,Yes,Yes,Yes,Enrolled
PTG-100728,Mombasa,Django Girls,2018-08-04,19,Enrolled,Enrolled,Completed,N/A - Enrolled,2018,Yes,Yes,Yes,Yes,Enrolled
PTG-114719,Mombasa,STEM Cafe Kenya,2024-09-14,20,Interviewed - Not Enrolled,Rejected,Not Enrolled,No trainer capacity,2024,Yes,Yes,Yes,No,Interview Drop-off
PTG-115410,Mombasa,STEM Cafe Kenya,2019-09-14,23,Enrolled,Enrolled,Completed,N/A - Enrolled,2019,Yes,Yes,Yes,Yes,Enrolled
PTG-107288,Mombasa,Africa Code Week,2019-12-30,17,Applied Only - No Further Progress,Rejected,Not Enrolled,Session full / capacity reached,2019,Yes,No,No,No,Application Drop-off
PTG-111099,Mombasa,Codehack,2023-07-23,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-105236,Mombasa,STEM Cafe Kenya,2024-04-25,17,Screened - Not Interviewed,Rejected,Not Enrolled,Failed screening,2024,Yes,Yes,No,No,Screening Drop-off
PTG-116336,Mombasa,Africa Code Week,2022-07-14,20,Applied Only - No Further Progress,Rejected,Not Enrolled,Session full / capacity reached,2022,Yes,No,No,No,Application Drop-off
PTG-102802,Mombasa,STEM Cafe Kenya,2022-12-01,18,Interviewed - Not Enrolled,Rejected,Not Enrolled,Failed screening,2022,Yes,Yes,Yes,No,Interview Drop-off
PTG-111391,Nakuru,STEM Cafe Kenya,2023-03-21,17,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Session full / capacity reached,2023,Yes,No,No,No,Application Drop-off
PTG-106024,Nairobi,Django Girls,2016-12-23,25,Applied Only - No Further Progress,Withdrawn,Not Enrolled,No trainer capacity,2016,Yes,No,No,No,Application Drop-off
PTG-112089,Kisumu,STEM Cafe Kenya,2023-08-03,18,Screened - Not Interviewed,Rejected,Not Enrolled,Session full / capacity reached,2023,Yes,Yes,No,No,Screening Drop-off
PTG-101458,Mombasa,Codehack,2023-03-08,21,Applied Only - No Further Progress,Rejected,Not Enrolled,Session full / capacity reached,2023,Yes,No,No,No,Application Drop-off
PTG-100770,Nakuru,Technovation,2020-07-11,21,Enrolled,Enrolled,Completed,N/A - Enrolled,2020,Yes,Yes,Yes,Yes,Enrolled
PTG-111740,Nairobi,Mombasa Girls in STEM,2022-11-03,19,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2022,Yes,Yes,No,No,Screening Drop-off
PTG-114634,Nakuru,STEM Cafe Kenya,2018-12-02,19,Enrolled,Enrolled,Completed,N/A - Enrolled,2018,Yes,Yes,Yes,Yes,Enrolled
PTG-112226,Mombasa,Django Girls,2022-06-03,18,Enrolled,Enrolled,Completed,N/A - Enrolled,2022,Yes,Yes,Yes,Yes,Enrolled
PTG-101303,Nairobi,Codehack,2026-02-28,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2026,Yes,Yes,Yes,Yes,Enrolled
PTG-103307,Mombasa,Mombasa Girls in STEM,2017-11-03,21,Enrolled,Enrolled,Completed,N/A - Enrolled,2017,Yes,Yes,Yes,Yes,Enrolled
PTG-108631,Nakuru,Mombasa Girls in STEM,2026-01-05,17,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Applicant withdrew,2026,Yes,No,No,No,Application Drop-off
PTG-105766,Nakuru,Africa Code Week,2025-04-07,22,Applied Only - No Further Progress,Rejected,Not Enrolled,Device unavailable,2025,Yes,No,No,No,Application Drop-off
PTG-116634,Mombasa,Mombasa Girls in STEM,2019-08-24,21,Enrolled,Enrolled,Completed,N/A - Enrolled,2019,Yes,Yes,Yes,Yes,Enrolled
PTG-117852,Mombasa,Mombasa Girls in STEM,2022-12-17,20,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Device unavailable,2022,Yes,No,No,No,Application Drop-off
PTG-115428,Mombasa,Codehack,2016-11-20,25,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Session full / capacity reached,2016,Yes,No,No,No,Application Drop-off
PTG-116994,Mombasa,Technovation,2019-02-02,20,Applied Only - No Further Progress,Rejected,Not Enrolled,Applicant withdrew,2019,Yes,No,No,No,Application Drop-off
PTG-114417,Mombasa,Mombasa Girls in STEM,2025-12-26,22,Enrolled,Enrolled,Completed,N/A - Enrolled,2025,Yes,Yes,Yes,Yes,Enrolled
PTG-117119,Lamu,STEM Cafe Kenya,2022-04-29,17,Screened - Not Interviewed,Rejected,Not Enrolled,Device unavailable,2022,Yes,Yes,No,No,Screening Drop-off
PTG-111160,Nakuru,STEM Cafe Kenya,2020-11-02,21,Interviewed - Not Enrolled,Withdrawn,Not Enrolled,No trainer capacity,2020,Yes,Yes,Yes,No,Interview Drop-off
PTG-105878,Mombasa,Django Girls,2022-05-03,20,Enrolled,Enrolled,Completed,N/A - Enrolled,2022,Yes,Yes,Yes,Yes,Enrolled
PTG-117906,Nairobi,Codehack,2023-08-24,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2023,Yes,Yes,Yes,Yes,Enrolled
PTG-112756,Nakuru,Technovation,2022-07-05,17,Applied Only - No Further Progress,Rejected,Not Enrolled,No trainer capacity,2022,Yes,No,No,No,Application Drop-off
PTG-119592,Nairobi,Mombasa Girls in STEM,2022-10-11,23,Applied Only - No Further Progress,Rejected,Not Enrolled,Failed screening,2022,Yes,No,No,No,Application Drop-off
PTG-110897,Mombasa,Africa Code Week,2025-04-18,24,Applied Only - No Further Progress,Rejected,Not Enrolled,No trainer capacity,2025,Yes,No,No,No,Application Drop-off
PTG-107673,Kisumu,Technovation,2026-05-01,18,Interviewed - Not Enrolled,Rejected,Not Enrolled,Device unavailable,2026,Yes,Yes,Yes,No,Interview Drop-off
PTG-105207,Mombasa,STEM Cafe Kenya,2025-07-03,24,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Applicant withdrew,2025,Yes,No,No,No,Application Drop-off
PTG-110210,Nakuru,Technovation,2019-04-03,23,Applied Only - No Further Progress,Rejected,Not Enrolled,Device unavailable,2019,Yes,No,No,No,Application Drop-off
PTG-119685,Nakuru,Africa Code Week,2025-06-04,24,Enrolled,Enrolled,Completed,N/A - Enrolled,2025,Yes,Yes,Yes,Yes,Enrolled
PTG-108663,Mombasa,STEM Cafe Kenya,2019-06-15,21,Screened - Not Interviewed,Rejected,Not Enrolled,Session full / capacity reached,2019,Yes,Yes,No,No,Screening Drop-off
PTG-110911,Mombasa,Codehack,2021-08-02,19,Applied Only - No Further Progress,Withdrawn,Not Enrolled,Device unavailable,2021,Yes,No,No,No,Application Drop-off
PTG-109998,Mombasa,Django Girls,2023-10-04,21,Applied Only - No Further Progress,Rejected,Not Enrolled,Applicant withdrew,2023,Yes,No,No,No,Application Drop-off
PTG-107366,Mombasa,Africa Code Week,2024-10-13,17,Screened - Not Interviewed,Rejected,Not Enrolled,Applicant withdrew,2024,Yes,Yes,No,No,Screening Drop-off
PTG-103298,Nairobi,Django Girls,2017-06-05,22,Applied Only - No Further Progress,Rejected,Not Enrolled,Failed screening,2017,Yes,No,No,No,Application Drop-off
PTG-120149,Mombasa,Africa Code Week,2020-04-27,18,Applied Only - No Further Progress,Rejected,Not Enrolled,Session full / capacity reached,2020,Yes,No,No,No,Application Drop-off
PTG-100285,Mombasa,Codehack,2022-10-09,21,Enrolled,Enrolled,Completed,N/A - Enrolled,2022,Yes,Yes,Yes,Yes,Enrolled
PTG-112331,Mombasa,Codehack,2019-04-13,17,Enrolled,Enrolled,Completed,N/A - Enrolled,2019,Yes,Yes,Yes,Yes,Enrolled
PTG-107972,Mombasa,Mombasa Girls in STEM,2019-06-07,24,Enrolled,Enrolled,Dropped Out,N/A - Enrolled,2019,Yes,Yes,Yes,Yes,Enrolled
PTG-112028,Mombasa,STEM Cafe Kenya,2021-02-15,22,Interviewed - Not Enrolled,Rejected,Not Enrolled,No trainer capacity,2021,Yes,Yes,Yes,No,Interview Drop-off
PTG-111427,Nairobi,Codehack,2025-07-17,21,Screened - Not Interviewed,Rejected,Not Enrolled,Applicant withdrew,2025,Yes,Yes,No,No,Screening Drop-off
PTG-108828,Mombasa,Django Girls,2020-11-03,25,Screened - Not Interviewed,Rejected,Not Enrolled,No trainer capacity,2020,Yes,Yes,No,No,Screening Drop-off
PTG-104527,Mombasa,STEM Cafe Kenya,2023-09-22,21,Screened - Not Interviewed,Rejected,Not Enrolled,Ineligible (age/criteria),2023,Yes,Yes,No,No,Screening Drop-off
PTG-100081,Mombasa,STEM Cafe Kenya,2018-05-17,22,Enrolled,Enrolled,Dropped Out,N/A - Enrolled,2018,Yes,Yes,Yes,Yes,Enrolled
PTG-118698,Mombasa,Codehack,2024-01-13,20,Screened - Not Interviewed,Rejected,Not Enrolled,Ineligible (age/criteria),2024,Yes,Yes,No,No,Screening Drop-off
PTG-120153,Nairobi,Africa Code Week,2017-05-03,22,Screened - Not Interviewed,Rejected,Not Enrolled,Applicant withdrew,2017,Yes,Yes,No,No,Screening Drop-off
PTG-106980,Nakuru,Django Girls,2025-11-01,17,Enrolled,Enrolled,Dropped Out,N/A - Enrolled,2025,Yes,Yes,Yes,Yes,Enrolled
